cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
386,32.772108,-117.081368,142.18285,0.14218,2023/6/14,2023/7/18,2023,6,2023,7,34,4.86,14,0.5,13.5,28.18,33.239235,0.01,True,True,False,0.01,14,32.771699,-117.081198,0.0481,32.771387,32.772185,-117.081662,-117.080115,0.0887,0.1446
387,32.790888,-117.205805,54.63249,0.05463,2023/9/6,2023/9/12,2023,9,2023,9,6,0.86,14,0.5,13.5,28.14,33.217808,0.01,True,True,False,0.01,60,32.790729,-117.205929,0.0212,32.790417,32.791268,-117.206134,-117.205621,0.0946,0.048
388,32.725566,-117.16103,16.696146,0.0167,2024/8/7,2024/8/20,2024,8,2024,8,13,1.86,10,0.13,9.87,74.29,33.214681,0.01,True,True,False,0.01,11,32.725566,-117.161027,0.0002,32.725457,32.725714,-117.161074,-117.161003,0.0286,0.0066
389,32.76627,-117.058904,13.64496,0.01364,2024/2/21,2024/4/2,2024,2,2024,4,41,5.86,38,7.02,30.98,5.42,33.214571,0.01,True,True,False,0.01,170,32.766249,-117.058976,0.0071,32.766154,32.766377,-117.059048,-117.058766,0.0248,0.0264
390,32.779078,-117.248474,432.872257,0.43287,2022/6/15,2022/9/20,2022,6,2022,9,97,13.86,78,26.27,51.73,2.97,33.173306,0.01,True,True,False,0.01,286,32.779451,-117.249313,0.0887,32.775401,32.782962,-117.252228,-117.246086,0.8407,0.5742
391,32.83359,-117.167916,417.626197,0.41763,2024/2/14,2024/12/31,2024,2,2024,12,321,45.86,95,36.1,58.9,2.63,33.03321,0.01,True,True,False,0.01,130,32.833779,-117.168983,0.1019,32.83018,32.837259,-117.172328,-117.163837,0.7871,0.7933
392,32.718813,-117.162859,97.93421,0.09793,2022/9/14,2022/9/20,2022,9,2022,9,6,0.86,20,1.52,18.48,13.12,33.011079,0.01,True,True,False,0.01,250,32.719198,-117.162792,0.0433,32.718102,32.719688,-117.163818,-117.161904,0.1764,0.1791
393,32.708338,-117.153074,5.884233,0.00588,2022/8/31,2022/11/8,2022,8,2022,11,69,9.86,24,2.48,21.52,9.68,32.970283,0.01,True,True,False,0.01,41,32.708336,-117.153073,0.0003,32.708295,32.708386,-117.153137,-117.153013,0.0101,0.0116
394,32.759498,-117.108445,55.392808,0.05539,2022/6/8,2022/6/14,2022,6,2022,6,6,0.86,13,0.39,12.61,33.21,32.929833,0.01,True,True,False,0.01,57,32.759343,-117.108461,0.0173,32.759002,32.759993,-117.108592,-117.108301,0.1102,0.0272
395,32.793785,-117.209231,65.60609,0.06561,2023/7/12,2023/8/8,2023,7,2023,8,27,3.86,18,1.13,16.87,15.86,32.886453,0.01,True,True,False,0.01,34,32.793781,-117.209125,0.0099,32.793379,32.794371,-117.209386,-117.20869,0.1103,0.0651
396,32.711013,-117.150475,67.573027,0.06757,2022/3/23,2022/4/5,2022,3,2022,4,13,1.86,52,13.07,38.93,3.98,32.884323,0.01,True,True,False,0.01,1078,32.711021,-117.150329,0.0137,32.71041,32.711607,-117.150963,-117.149772,0.1331,0.1114
397,32.712713,-117.159726,26.511244,0.02651,2022/9/21,2022/10/18,2022,9,2022,10,27,3.86,19,1.34,17.66,14.14,32.678565,0.01,True,True,False,0.01,52,32.712587,-117.159816,0.0163,32.712477,32.712783,-117.159994,-117.15957,0.034,0.0397
398,32.750139,-117.1238,16.812918,0.01681,2023/6/14,2023/8/15,2023,6,2023,8,62,8.86,30,4.3,25.7,6.98,32.603136,0.01,True,True,False,0.01,60,32.750156,-117.123727,0.0071,32.750026,32.750278,-117.123886,-117.123621,0.028,0.0248
399,32.950422,-117.108639,188.92754,0.18893,2022/8/17,2022/9/6,2022,8,2022,9,20,2.86,12,0.3,11.7,39.98,32.5614,0.01,True,True,False,0.01,13,32.950498,-117.108373,0.0262,32.948792,32.95161,-117.109203,-117.107453,0.3133,0.1633
400,32.723135,-117.160731,8.135075,0.00814,2024/4/10,2024/6/4,2024,4,2024,6,55,7.86,33,5.37,27.63,6.15,32.304539,0.01,True,True,False,0.01,100,32.723118,-117.160754,0.0029,32.723063,32.723156,-117.160818,-117.16065,0.0103,0.0157
401,32.710489,-117.05408,256.632822,0.25663,2022/10/26,2023/5/2,2022,10,2023,5,188,26.86,39,7.64,31.36,5.11,32.231842,0.01,True,True,False,0.01,52,32.710285,-117.053047,0.0993,32.709089,32.712309,-117.05594,-117.051444,0.358,0.4206
402,32.70824,-117.151435,28.125806,0.02813,2022/7/6,2022/8/16,2022,7,2022,8,41,5.86,38,7.25,30.75,5.24,32.187437,0.01,True,True,False,0.01,174,32.708402,-117.151431,0.018,32.708177,32.70849,-117.151716,-117.151144,0.0348,0.0535
403,32.70876,-117.151777,10.880757,0.01088,2022/5/4,2022/5/24,2022,5,2022,5,20,2.86,20,1.6,18.4,12.5,32.119081,0.01,True,True,False,0.01,81,32.708748,-117.15182,0.0043,32.708665,32.70884,-117.151879,-117.151763,0.0195,0.0109
404,32.762045,-117.067084,64.512351,0.06451,2024/6/5,2024/6/11,2024,6,2024,6,6,0.86,16,0.84,15.16,19.06,31.999354,0.01,True,True,False,0.01,119,32.762141,-117.066739,0.034,32.761599,32.762536,-117.067084,-117.066453,0.1042,0.059
405,32.711002,-117.15043,18.466222,0.01847,2024/4/24,2024/5/7,2024,4,2024,5,13,1.86,22,2.09,19.91,10.52,31.863446,0.01,True,True,False,0.01,161,32.710987,-117.150372,0.0057,32.710847,32.711151,-117.150584,-117.150248,0.0338,0.0314
406,32.709358,-117.149173,41.994859,0.04199,2023/6/7,2023/9/19,2023,6,2023,9,104,14.86,83,29.8,53.2,2.78,31.825239,0.01,True,True,False,0.01,207,32.70939,-117.149221,0.0057,32.708995,32.70969,-117.149615,-117.148742,0.0773,0.0817
407,32.753437,-117.144998,66.945298,0.06695,2023/5/10,2023/5/23,2023,5,2023,5,13,1.86,22,2.1,19.9,10.48,31.781111,0.01,True,True,False,0.01,119,32.753732,-117.145117,0.0347,32.753165,32.754039,-117.145706,-117.144656,0.0972,0.0982
408,32.772324,-117.158587,405.312157,0.40531,2022/3/30,2022/4/12,2022,3,2022,4,13,1.86,27,3.5,23.5,7.72,31.692908,0.01,True,True,False,0.01,277,32.770838,-117.158711,0.1656,32.768825,32.775904,-117.162458,-117.154274,0.7871,0.7652
409,32.728501,-117.213838,18.243918,0.01824,2022/10/5,2023/3/7,2022,10,2023,3,153,21.86,38,7.39,30.61,5.14,31.602086,0.01,True,True,False,0.01,66,32.728504,-117.213816,0.0021,32.728371,32.728663,-117.213989,-117.213701,0.0325,0.0269
410,32.72292,-117.160717,20.98043,0.02098,2022/11/9,2023/1/3,2022,11,2023,1,55,7.86,25,2.92,22.08,8.56,31.593606,0.01,True,True,False,0.01,93,32.72305,-117.160692,0.0147,32.722773,32.723105,-117.160885,-117.160558,0.0369,0.0306
411,32.925094,-117.124724,486.512476,0.48651,2022/5/11,2022/6/28,2022,5,2022,6,48,6.86,23,2.38,20.62,9.68,31.580464,0.01,True,True,False,0.01,48,32.923096,-117.123092,0.2694,32.920724,32.926593,-117.129741,-117.119712,0.6526,0.9361
412,32.750599,-117.124968,124.470914,0.12447,2022/11/2,2022/12/13,2022,11,2022,12,41,5.86,26,3.22,22.78,8.08,31.537098,0.01,True,True,False,0.01,102,32.750476,-117.123884,0.1023,32.749919,32.75135,-117.125658,-117.123646,0.1591,0.1882
413,32.766298,-117.162335,29.001435,0.029,2023/7/12,2023/7/25,2023,7,2023,7,13,1.86,16,0.87,15.13,18.43,31.49016,0.01,True,True,False,0.01,54,32.766319,-117.162352,0.0028,32.766075,32.76646,-117.162526,-117.162026,0.0428,0.0468
414,32.794493,-117.173246,68.719901,0.06872,2023/7/19,2023/8/22,2023,7,2023,8,34,4.86,18,1.24,16.76,14.48,31.351394,0.01,True,True,False,0.01,28,32.794572,-117.172746,0.0475,32.794414,32.794891,-117.173246,-117.172515,0.053,0.0683
415,32.792917,-117.099519,15.240237,0.01524,2023/7/12,2023/9/19,2023,7,2023,9,69,9.86,26,3.26,22.74,7.98,31.271117,0.01,True,True,False,0.01,36,32.792928,-117.099573,0.0052,32.792836,32.793017,-117.099654,-117.099491,0.0201,0.0152
416,33.018549,-117.061214,63.006041,0.06301,2024/10/23,2024/12/3,2024,10,2024,12,41,5.86,12,0.34,11.66,35.69,31.236723,0.01,True,True,False,0.01,12,33.018736,-117.061257,0.0212,33.018519,33.019111,-117.061389,-117.061015,0.0658,0.0349
417,32.713614,-117.158153,21.271704,0.02127,2023/5/17,2023/7/4,2023,5,2023,7,48,6.86,82,29.56,52.44,2.77,31.228144,0.01,True,True,False,0.01,566,32.713651,-117.158177,0.0047,32.713445,32.713803,-117.158379,-117.15793,0.0398,0.042
418,32.796356,-117.229387,58.820648,0.05882,2023/11/22,2023/11/28,2023,11,2023,11,6,0.86,9,0.1,8.9,85.89,31.182948,0.01,True,True,False,0.01,12,32.796221,-117.229806,0.0419,32.796136,32.79641,-117.229972,-117.229083,0.0305,0.0831
419,32.738031,-117.079425,42.799405,0.0428,2022/4/6,2022/9/20,2022,4,2022,9,167,23.86,38,7.51,30.49,5.06,31.141513,0.01,True,True,False,0.01,45,32.737997,-117.079413,0.004,32.73771,32.738342,-117.079752,-117.079145,0.0703,0.0568
420,32.70662,-117.158825,293.751551,0.29375,2024/2/7,2024/4/2,2024,2,2024,4,55,7.86,38,7.51,30.49,5.06,31.14104,0.01,True,True,False,0.01,132,32.706705,-117.158739,0.0125,32.70421,32.709198,-117.161627,-117.155759,0.5546,0.549
421,32.744969,-117.120472,96.52022,0.09652,2022/12/28,2023/4/18,2022,12,2023,4,111,15.86,35,6.35,28.65,5.51,31.08826,0.01,True,True,False,0.01,70,32.745298,-117.120465,0.0366,32.74461,32.745803,-117.120997,-117.119606,0.1327,0.1301
422,32.823192,-117.191763,68.1619,0.06816,2022/8/10,2022/9/20,2022,8,2022,9,41,5.86,18,1.26,16.74,14.24,31.072971,0.01,True,True,False,0.01,33,32.822893,-117.191652,0.0348,32.822617,32.823298,-117.192362,-117.191201,0.0757,0.1085
423,32.806894,-117.122345,60.296622,0.0603,2022/6/15,2022/7/12,2022,6,2022,7,27,3.86,13,0.46,12.54,28.47,30.992829,0.01,True,True,False,0.01,17,32.807043,-117.122286,0.0174,32.806542,32.807436,-117.122519,-117.122055,0.0994,0.0434
424,32.739471,-117.254785,24.892174,0.02489,2024/6/12,2024/7/2,2024,6,2024,7,20,2.86,10,0.17,9.83,58.52,30.865519,0.01,True,True,False,0.01,10,32.739508,-117.254841,0.0067,32.739324,32.739589,-117.255,-117.254648,0.0295,0.0329
425,32.760012,-117.066851,58.359926,0.05836,2023/1/18,2023/1/31,2023,1,2023,1,13,1.86,20,1.72,18.28,11.64,30.812865,0.01,True,True,False,0.01,139,32.760187,-117.06689,0.0198,32.759743,32.760494,-117.067266,-117.066238,0.0835,0.0961
426,32.760415,-117.068927,53.129121,0.05313,2023/12/27,2024/1/16,2023,12,2024,1,20,2.86,20,1.72,18.28,11.61,30.768937,0.01,True,True,False,0.01,75,32.760484,-117.068638,0.0281,32.760109,32.760775,-117.069066,-117.068382,0.0741,0.064
427,32.820553,-117.184882,175.376778,0.17538,2022/10/12,2022/10/25,2022,10,2022,10,13,1.86,18,1.29,16.71,13.98,30.764496,0.01,True,True,False,0.01,109,32.820917,-117.184428,0.0586,32.820302,32.822062,-117.186528,-117.183289,0.1957,0.3027
428,32.787277,-117.233262,113.654733,0.11365,2024/7/24,2024/8/20,2024,7,2024,8,27,3.86,14,0.6,13.4,23.33,30.697364,0.01,True,True,False,0.01,24,32.787699,-117.233549,0.0541,32.786938,32.78822,-117.234402,-117.232516,0.1426,0.1763
429,32.746843,-117.250854,17.447309,0.01745,2023/8/16,2023/8/22,2023,8,2023,8,6,0.86,11,0.26,10.74,42.84,30.588484,0.01,True,True,False,0.01,31,32.746859,-117.250882,0.0032,32.746701,32.746991,-117.250989,-117.250759,0.0322,0.0215
430,32.728671,-117.065395,296.206848,0.29621,2023/6/21,2023/7/4,2023,6,2023,7,13,1.86,11,0.26,10.74,42.81,30.582484,0.01,True,True,False,0.01,19,32.728167,-117.065572,0.0584,32.727255,32.729507,-117.068072,-117.063699,0.2504,0.4091
431,32.762366,-117.064221,37.127371,0.03713,2023/8/23,2023/8/29,2023,8,2023,8,6,0.86,19,1.52,17.48,12.54,30.56437,0.01,True,True,False,0.01,150,32.762233,-117.064319,0.0174,32.762039,32.762567,-117.064522,-117.063958,0.0587,0.0527
432,32.71485,-117.158236,11.655051,0.01166,2022/4/20,2022/5/3,2022,4,2022,5,13,1.86,29,4.32,24.68,6.72,30.558883,0.01,True,True,False,0.01,367,32.714842,-117.158272,0.0035,32.714748,32.714953,-117.158359,-117.158144,0.0228,0.0201
433,32.714285,-117.158536,20.520887,0.02052,2023/10/11,2023/12/5,2023,10,2023,12,55,7.86,51,13.42,37.58,3.8,30.521787,0.01,True,True,False,0.01,197,32.714264,-117.158417,0.0114,32.714111,32.714448,-117.158714,-117.158318,0.0375,0.037
434,32.710739,-117.149912,52.194479,0.05219,2023/12/6,2024/1/9,2023,12,2024,1,34,4.86,75,26.01,48.99,2.88,30.438884,0.01,True,True,False,0.01,863,32.710673,-117.149962,0.0086,32.710279,32.711191,-117.150467,-117.149372,0.1014,0.1024
435,32.718663,-117.148543,81.379106,0.08138,2023/6/28,2023/7/4,2023,6,2023,7,6,0.86,14,0.61,13.39,22.8,30.391547,0.01,True,True,False,0.01,97,32.718361,-117.148358,0.0378,32.717932,32.719173,-117.148883,-117.147764,0.138,0.1047
436,32.732528,-117.161125,25.522389,0.02552,2024/8/14,2024/9/3,2024,8,2024,9,20,2.86,10,0.18,9.82,55.5,30.343562,0.01,True,True,False,0.01,10,32.732601,-117.161117,0.0082,32.732476,32.732756,-117.161163,-117.16093,0.0311,0.0218
437,32.827826,-117.166498,316.914912,0.31691,2022/9/28,2023/9/19,2022,9,2023,9,356,50.86,126,57.54,68.46,2.19,30.325177,0.01,True,True,False,0.01,167,32.827996,-117.16608,0.0433,32.825169,32.830507,-117.168231,-117.163682,0.5936,0.425
438,32.748936,-117.163279,42.745046,0.04275,2022/8/10,2022/8/30,2022,8,2022,8,20,2.86,16,0.94,15.06,17.03,30.29852,0.01,True,True,False,0.01,47,32.748981,-117.163302,0.0055,32.748592,32.749303,-117.163584,-117.162994,0.0791,0.0552
439,32.706328,-117.151935,12.229158,0.01223,2023/10/11,2023/12/5,2023,10,2023,12,55,7.86,25,3.1,21.9,8.06,30.277817,0.01,True,True,False,0.01,46,32.706355,-117.151972,0.0046,32.706242,32.706433,-117.152059,-117.151893,0.0212,0.0155
440,32.738286,-117.180579,261.661298,0.26166,2022/4/20,2023/3/7,2022,4,2023,3,321,45.86,91,35.49,55.51,2.56,30.188149,0.01,True,True,False,0.01,126,32.739615,-117.179989,0.1578,32.736947,32.740592,-117.181612,-117.178262,0.4053,0.3133
441,32.708139,-117.153277,17.65247,0.01765,2024/4/3,2024/4/23,2024,4,2024,4,20,2.86,20,1.78,18.22,11.24,30.174524,0.01,True,True,False,0.01,94,32.708228,-117.15336,0.0126,32.708111,32.708297,-117.153464,-117.153115,0.0207,0.0327
442,32.801166,-117.165007,195.713397,0.19571,2023/9/27,2023/10/3,2023,9,2023,10,6,0.86,10,0.19,9.81,53.37,29.96044,0.01,True,True,False,0.01,22,32.801221,-117.164998,0.0062,32.800454,32.801881,-117.166919,-117.164122,0.1587,0.2614
443,32.714392,-117.155484,73.077893,0.07308,2024/6/19,2024/12/24,2024,6,2024,12,188,26.86,61,18.66,42.34,3.27,29.925076,0.01,True,True,False,0.01,101,32.714616,-117.155292,0.0307,32.713881,32.715027,-117.156219,-117.154763,0.1274,0.1362
444,32.763284,-117.097525,31.718927,0.03172,2023/10/11,2023/10/17,2023,10,2023,10,6,0.86,8,0.071,7.93,112.11,29.827168,0.01,True,True,False,0.01,8,32.763276,-117.097518,0.0011,32.763018,32.763455,-117.097647,-117.097418,0.0486,0.0214
445,32.742443,-117.089973,97.247802,0.09725,2022/10/26,2022/12/6,2022,10,2022,12,41,5.86,13,0.51,12.49,25.5,29.61378,0.01,True,True,False,0.01,16,32.742162,-117.089539,0.0512,32.741704,32.743104,-117.089973,-117.089038,0.1557,0.0874
446,32.716917,-117.162206,19.50187,0.0195,2023/4/19,2023/6/6,2023,4,2023,6,48,6.86,21,2.09,18.91,10.06,29.573816,0.01,True,True,False,0.01,38,32.716862,-117.162181,0.0066,32.71675,32.716999,-117.162411,-117.162014,0.0277,0.0371
447,32.714425,-117.157464,19.614534,0.01961,2023/10/4,2023/10/24,2023,10,2023,10,20,2.86,34,6.31,27.69,5.39,29.566028,0.01,True,True,False,0.01,245,32.714426,-117.157425,0.0036,32.71425,32.714593,-117.157585,-117.157298,0.0381,0.0269
448,32.717952,-117.1544,112.779576,0.11278,2024/9/25,2024/11/19,2024,9,2024,11,55,7.86,80,29.43,50.57,2.72,29.443564,0.01,True,True,False,0.01,565,32.717976,-117.154582,0.0172,32.716952,32.718885,-117.155603,-117.153373,0.2149,0.2086
449,32.791014,-117.206009,49.607031,0.04961,2022/1/12,2022/1/25,2022,1,2022,1,13,1.86,13,0.52,12.48,25.08,29.407768,0.01,True,True,False,0.01,47,32.790827,-117.205962,0.0213,32.790574,32.79138,-117.206423,-117.205661,0.0896,0.0712
450,32.723569,-117.158543,69.706134,0.06971,2022/3/2,2022/4/12,2022,3,2022,4,41,5.86,23,2.65,20.35,8.68,29.349514,0.01,True,True,False,0.01,75,32.723768,-117.158961,0.0449,32.722957,32.724073,-117.15928,-117.15793,0.1241,0.1263
451,32.750109,-117.160969,123.763635,0.12376,2023/11/1,2023/11/28,2023,11,2023,11,27,3.86,28,4.22,23.78,6.63,29.190189,0.01,True,True,False,0.01,121,32.749987,-117.161522,0.0534,32.749006,32.751211,-117.162283,-117.159764,0.2452,0.2356
452,32.69299,-117.125451,6.307141,0.00631,2022/3/2,2022/5/3,2022,3,2022,5,62,8.86,15,0.84,14.16,17.95,29.152395,0.01,True,True,False,0.01,16,32.692992,-117.125432,0.0018,32.692938,32.693046,-117.125463,-117.125392,0.012,0.0066
453,32.708201,-117.149353,56.657798,0.05666,2024/5/8,2024/7/9,2024,5,2024,7,62,8.86,65,21.15,43.85,3.07,29.12701,0.01,True,True,False,0.01,347,32.708384,-117.149412,0.0211,32.707692,32.708699,-117.149904,-117.148775,0.112,0.1056
454,32.718677,-117.166631,27.76838,0.02777,2023/1/25,2023/4/11,2023,1,2023,4,76,10.86,18,1.42,16.58,12.66,29.120396,0.01,True,True,False,0.01,24,32.718715,-117.16649,0.0138,32.718484,32.718904,-117.166834,-117.166387,0.0467,0.0418
455,32.75783,-117.191807,389.059032,0.38906,2022/7/20,2022/9/13,2022,7,2022,9,55,7.86,38,8.04,29.96,4.73,29.071805,0.01,True,True,False,0.01,152,32.758488,-117.192893,0.1252,32.754776,32.761263,-117.195954,-117.188032,0.7213,0.7408
456,32.792286,-117.20947,29.587821,0.02959,2022/10/5,2023/2/14,2022,10,2023,2,132,18.86,25,3.28,21.72,7.62,29.063601,0.01,True,True,False,0.01,34,32.792323,-117.209498,0.0049,32.792052,32.79253,-117.209736,-117.209206,0.0532,0.0495
457,32.749181,-117.150654,65.621425,0.06562,2024/10/16,2024/11/19,2024,10,2024,11,34,4.86,16,1.02,14.98,15.68,29.062411,0.01,True,True,False,0.01,40,32.748927,-117.151109,0.0511,32.748655,32.749283,-117.151344,-117.150654,0.0698,0.0645
458,32.71301,-117.155496,97.966407,0.09797,2024/2/21,2024/3/12,2024,2,2024,3,20,2.86,35,6.82,28.18,5.13,29.053435,0.01,True,True,False,0.01,309,32.712577,-117.155241,0.0537,32.712184,32.713559,-117.156537,-117.154669,0.1529,0.1748
459,32.750153,-117.083275,58.529306,0.05853,2024/7/3,2024/9/10,2024,7,2024,9,69,9.86,18,1.44,16.56,12.49,28.884645,0.01,True,True,False,0.01,23,32.749941,-117.083453,0.0288,32.749745,32.750153,-117.083789,-117.082748,0.0454,0.0974
460,32.804982,-117.223169,35.18305,0.03518,2022/5/4,2022/7/5,2022,5,2022,7,62,8.86,17,1.23,15.77,13.79,28.845998,0.01,True,True,False,0.01,21,32.804955,-117.223153,0.0033,32.80476,32.80517,-117.223438,-117.222841,0.0456,0.0558
461,32.579136,-117.09397,464.248316,0.46425,2022/10/26,2023/4/25,2022,10,2023,4,181,25.86,47,12.14,34.86,3.87,28.773265,0.01,True,True,False,0.01,70,32.581451,-117.09337,0.2635,32.574968,32.583231,-117.096258,-117.089337,0.9188,0.6485
462,32.712534,-117.148336,9.666262,0.00967,2024/10/16,2024/11/12,2024,10,2024,11,27,3.86,12,0.42,11.58,28.58,28.65416,0.01,True,True,False,0.01,21,32.712552,-117.14837,0.0037,32.712477,32.712594,-117.148435,-117.14826,0.013,0.0164
463,32.810723,-117.219209,29.008469,0.02901,2024/1/10,2024/2/6,2024,1,2024,2,27,3.86,18,1.46,16.54,12.3,28.642654,0.01,True,True,False,0.01,43,32.810794,-117.219213,0.0079,32.81047,32.810964,-117.219317,-117.219049,0.0549,0.025
464,32.75457,-117.09836,97.179194,0.09718,2022/1/1,2022/4/12,2022,1,2022,4,101,14.43,37,7.79,29.21,4.75,28.440778,0.01,True,True,False,0.01,86,32.75491,-117.098186,0.0412,32.75414,32.755216,-117.09924,-117.097606,0.1196,0.1528
465,32.71356,-117.152391,19.653311,0.01965,2022/7/20,2022/8/9,2022,7,2022,8,20,2.86,10,0.22,9.78,45.66,28.431056,0.01,True,True,False,0.01,11,32.713588,-117.152385,0.0032,32.713512,32.713684,-117.152549,-117.152184,0.0191,0.0341
466,32.775398,-117.098357,478.92561,0.47893,2024/4/3,2024/6/18,2024,4,2024,6,76,10.86,35,6.99,28.01,5.01,28.390684,0.01,True,True,False,0.01,92,32.775936,-117.099137,0.0944,32.771584,32.779314,-117.102805,-117.093973,0.8595,0.8257
467,32.719588,-117.142316,21.805137,0.02181,2022/6/15,2022/7/12,2022,6,2022,7,27,3.86,13,0.56,12.44,23.05,28.353235,0.01,True,True,False,0.01,21,32.719596,-117.142388,0.0068,32.71941,32.719746,-117.142547,-117.142129,0.0374,0.0391
468,32.757856,-117.21518,52.809289,0.05281,2023/8/30,2023/9/12,2023,8,2023,9,13,1.86,23,2.8,20.2,8.23,28.270679,0.01,True,True,False,0.01,118,32.757868,-117.215157,0.0025,32.757407,32.758075,-117.21571,-117.214635,0.0743,0.1005
469,32.750703,-117.133669,14.779574,0.01478,2022/11/9,2022/12/20,2022,11,2022,12,41,5.86,12,0.44,11.56,27.51,28.211515,0.01,True,True,False,0.01,16,32.750764,-117.133614,0.0085,32.750703,32.750807,-117.13382,-117.133557,0.0116,0.0246
470,32.739056,-117.160481,19.146501,0.01915,2022/8/17,2022/8/23,2022,8,2022,8,6,0.86,12,0.44,11.56,27.07,28.023221,0.01,True,True,False,0.01,63,32.739044,-117.160456,0.0027,32.738895,32.739219,-117.160648,-117.160328,0.036,0.0299
471,32.810086,-117.214375,290.632929,0.29063,2022/7/20,2022/10/18,2022,7,2022,10,90,12.86,21,2.27,18.73,9.25,27.995247,0.01,True,True,False,0.01,27,32.810346,-117.214055,0.0416,32.807948,32.812164,-117.216257,-117.211359,0.4688,0.4577
472,32.75044,-117.078578,297.633576,0.29763,2022/8/3,2023/3/7,2022,8,2023,3,216,30.86,80,30.32,49.68,2.64,27.946234,0.01,True,True,False,0.01,153,32.749733,-117.079932,0.1491,32.748148,32.752854,-117.081663,-117.078535,0.5233,0.2925
473,32.717412,-117.161513,49.750673,0.04975,2022/1/1,2022/7/12,2022,1,2022,7,192,27.43,47,12.43,34.57,3.78,27.946,0.01,True,True,False,0.01,76,32.717624,-117.161461,0.024,32.717117,32.71785,-117.161998,-117.161014,0.0815,0.0921
474,32.746329,-117.189339,399.49601,0.3995,2024/3/27,2024/4/2,2024,3,2024,4,6,0.86,22,2.55,19.45,8.62,27.942789,0.01,True,True,False,0.01,362,32.745983,-117.190322,0.0997,32.743384,32.749021,-117.193575,-117.185554,0.6268,0.7501
475,32.705962,-117.14938,24.311554,0.02431,2023/12/13,2023/12/26,2023,12,2023,12,13,1.86,9,0.15,8.85,59.59,27.93818,0.01,True,True,False,0.01,16,32.705985,-117.149365,0.0029,32.705744,32.706133,-117.149458,-117.149163,0.0433,0.0276
476,32.750503,-117.063111,169.55028,0.16955,2022/9/28,2022/11/8,2022,9,2022,11,41,5.86,13,0.58,12.42,22.26,27.919286,0.01,True,True,False,0.01,16,32.750745,-117.063219,0.0287,32.750092,32.751831,-117.063999,-117.062867,0.1934,0.1059
477,32.709202,-117.147215,81.762927,0.08176,2022/7/20,2022/10/25,2022,7,2022,10,97,13.86,55,16.42,38.58,3.35,27.90931,0.01,True,True,False,0.01,182,32.709392,-117.147347,0.0244,32.708616,32.709793,-117.148065,-117.146459,0.1309,0.1503
478,32.764968,-117.15371,83.979571,0.08398,2022/11/9,2023/1/17,2022,11,2023,1,69,9.86,18,1.53,16.47,11.76,27.889955,0.01,True,True,False,0.01,35,32.764956,-117.153929,0.0205,32.764326,32.765591,-117.154522,-117.153089,0.1407,0.134
479,32.788929,-117.096925,9.144147,0.00914,2024/4/17,2024/4/23,2024,4,2024,4,6,0.86,7,0.049,6.95,144.3,27.852056,0.01,True,True,False,0.01,7,32.78896,-117.09694,0.0037,32.788915,32.789006,-117.09697,-117.096922,0.0101,0.0045
480,32.774992,-117.111074,347.755753,0.34776,2024/3/13,2024/7/9,2024,3,2024,7,118,16.86,24,3.16,20.84,7.6,27.848207,0.01,True,True,False,0.01,29,32.776007,-117.111627,0.1242,32.773243,32.777878,-117.113566,-117.108339,0.5154,0.4887
481,32.777749,-117.139593,180.699149,0.1807,2022/9/7,2022/11/8,2022,9,2022,11,62,8.86,17,1.32,15.68,12.92,27.812004,0.01,True,True,False,0.01,23,32.777885,-117.138851,0.071,32.776688,32.778459,-117.141501,-117.137846,0.1969,0.3417
482,32.722957,-117.156022,46.431789,0.04643,2023/4/12,2023/4/25,2023,4,2023,4,13,1.86,11,0.33,10.67,32.96,27.783003,0.01,True,True,False,0.01,25,32.722944,-117.155778,0.0229,32.722629,32.723305,-117.156454,-117.155618,0.0752,0.0782
483,32.713196,-117.144043,62.291072,0.06229,2022/5/4,2022/5/17,2022,5,2022,5,13,1.86,22,2.58,19.42,8.53,27.742377,0.01,True,True,False,0.01,203,32.713128,-117.14406,0.0078,32.712648,32.713753,-117.144589,-117.143658,0.1229,0.0871
484,32.713621,-117.149861,33.474595,0.03347,2023/9/20,2023/10/17,2023,9,2023,10,27,3.86,40,9.29,30.71,4.31,27.699365,0.01,True,True,False,0.01,259,32.713599,-117.149857,0.0025,32.713411,32.713825,-117.150206,-117.149513,0.046,0.0648
485,32.76063,-117.062762,32.383307,0.03238,2024/9/11,2024/10/29,2024,9,2024,10,48,6.86,12,0.46,11.54,26.08,27.594831,0.01,True,True,False,0.01,12,32.760646,-117.062759,0.0018,32.760623,32.760687,-117.062833,-117.062416,0.0071,0.039
486,32.747939,-117.153578,16.016319,0.01602,2023/10/4,2023/10/31,2023,10,2023,10,27,3.86,15,0.94,14.06,16.04,27.560264,0.01,True,True,False,0.01,28,32.747963,-117.153501,0.0077,32.747816,32.748078,-117.153654,-117.153435,0.0291,0.0205
